x,y,z,1,2,3,4,5,6,7,8,9,10,11
25,15,140,0.056171857,0.063873581,0.050312676,0.045756083,0.056189757,0.069407605,0.01711633,0.039567341,0.079047412,0.106750541,0.072760594
30,15,140,0.056242417,0.063570041,0.050009136,0.045867997,0.055869106,0.069661963,0.02024133,0.039940888,0.075922412,0.104418447,0.072436895
35,15,140,0.056348106,0.063309909,0.049723176,0.046094926,0.05555967,0.069974787,0.02314037,0.040322571,0.072797412,0.102086354,0.072133355
40,15,140,0.056542411,0.063103124,0.049497418,0.046350447,0.055319026,0.070305107,0.026120094,0.040704254,0.069672412,0.09999903,0.071923853
45,15,140,0.056749196,0.063013106,0.049397018,0.046624294,0.055207112,0.070641895,0.029122681,0.041194846,0.066547412,0.097911706,0.071807316
50,15,140,0.056967247,0.062942546,0.049305556,0.04693373,0.055117094,0.071014632,0.032172412,0.041692963,0.063422412,0.095847057,0.071712408
55,15,140,0.057270787,0.063246086,0.049609096,0.047254382,0.05542653,0.071388179,0.035297412,0.042275022,0.060297412,0.093782408,0.072015949
60,15,140,0.057644334,0.063619633,0.049996716,0.047655224,0.055811235,0.071761726,0.038422412,0.042857082,0.057172412,0.091764393,0.072400654
65,15,140,0.058522688,0.064497987,0.05087507,0.048482436,0.056638447,0.072528829,0.041547412,0.043735435,0.054047412,0.089931673,0.073261114
70,15,140,0.059584985,0.065560284,0.051937367,0.049640148,0.057796159,0.073702377,0.044672412,0.044797732,0.050922412,0.088167107,0.074369727
75,15,140,0.060956404,0.066931703,0.053308786,0.051033232,0.059189244,0.075019814,0.047797412,0.046169152,0.047797412,0.086402542,0.072574085
80,15,140,0.062553307,0.06854559,0.054922673,0.052638126,0.060794137,0.076513509,0.050922412,0.047783038,0.044672412,0.084686296,0.070631488
85,15,140,0.064334856,0.070310156,0.056687238,0.054470846,0.062626857,0.078333045,0.054047412,0.049547604,0.041547412,0.083148073,0.06868889
90,15,140,0.066352179,0.072327478,0.058704561,0.056523516,0.064679527,0.080333874,0.057172412,0.051564926,0.038422412,0.081722285,0.066894503
95,15,140,0.068339946,0.074392127,0.06076921,0.058610839,0.066766851,0.082300149,0.060297412,0.053629575,0.035297412,0.080350866,0.065218829
100,15,140,0.070652823,0.076692683,0.063069766,0.060942933,0.067442653,0.084565073,0.063422412,0.055930132,0.032172412,0.07901215,0.063612759
105,15,140,0.0729657,0.079047452,0.065424535,0.063275027,0.067053208,0.086910543,0.066547412,0.058269225,0.029122681,0.077772058,0.062116613
110,15,140,0.075278577,0.079524523,0.067898535,0.065711083,0.066743772,0.089228222,0.069672412,0.060582102,0.026120094,0.076763718,0.060758217
115,15,140,0.077814906,0.07924824,0.070451848,0.068263126,0.066434336,0.091650444,0.072797412,0.063135415,0.02314037,0.075885364,0.05958222
120,15,140,0.080368219,0.079133451,0.071452534,0.070859851,0.0661249,0.0941823,0.075922412,0.065688728,0.02024133,0.075007011,0.058463137
125,15,140,0.082938517,0.079040246,0.071848944,0.073501257,0.065856542,0.096810169,0.079047412,0.068242042,0.01711633,0.074179799,0.057548663
130,15,140,0.085623959,0.078939846,0.072284186,0.076242669,0.065609247,0.099438039,0.082172412,0.071018261,0.014320549,0.073719825,0.056799114
135,15,140,0.087491065,0.078846641,0.072719429,0.078846641,0.065519229,0.102065909,0.085297412,0.073646131,0.011692679,0.073410389,0.056155831
140,15,140,0.088134887,0.078746241,0.073241432,0.079659959,0.065430927,0.104777319,0.088422412,0.076441912,0.009375,0.073100953,0.055827531
145,15,140,0.088778709,0.078846641,0.073763436,0.080489985,0.065519229,0.107487116,0.091547412,0.079237693,0.007654655,0.072797412,0.055584979
150,15,140,0.089422531,0.078939846,0.074378359,0.081320012,0.065609247,0.110282897,0.094672412,0.082033474,0.006987712,0.072493872,0.055365102
5,20,140,0.055345712,0.064828432,0.051529642,0.045666065,0.058066454,0.067957739,0.006987712,0.037864015,0.091243872,0.111393686,0.074163151
0,20,140,0.055416273,0.065305777,0.051982339,0.045754368,0.058663594,0.067867721,0.00625,0.037777509,0.094368872,0.111913843,0.074722092
10,20,140,0.055281748,0.06439319,0.051087655,0.045577763,0.057540128,0.068047757,0.008838835,0.037964415,0.088118872,0.110931349,0.073668796
15,20,140,0.055345712,0.064019643,0.050645668,0.045666065,0.05707325,0.068137775,0.011267348,0.038207449,0.084993872,0.109372754,0.07322513
20,20,140,0.055416273,0.063648841,0.050214392,0.045754368,0.0566279,0.068293482,0.013975425,0.038495088,0.081868872,0.107017986,0.072833511
25,20,140,0.055486833,0.063318965,0.049910852,0.045844386,0.056267146,0.068534125,0.01682864,0.038798629,0.078743872,0.104663217,0.072457053
30,20,140,0.055557393,0.063015425,0.049622742,0.0459563,0.055946495,0.068807972,0.019764235,0.039172176,0.075618872,0.102331124,0.072133355
35,20,140,0.055678854,0.062755293,0.049335572,0.046196943,0.055637059,0.069132778,0.022766823,0.039553859,0.072493872,0.09999903,0.071823919
40,20,140,0.055869574,0.062548508,0.049075079,0.046452465,0.055396415,0.069451115,0.02576941,0.039995846,0.069368872,0.097666936,0.071614821
45,20,140,0.056076359,0.06245849,0.04897468,0.046707986,0.055284501,0.069811869,0.028819141,0.0404902,0.066243872,0.095579613,0.071503775
50,20,140,0.05629441,0.06238793,0.04887428,0.047017422,0.055194483,0.070184606,0.031868872,0.041049141,0.063118872,0.093492289,0.071402972
55,20,140,0.05659795,0.06269147,0.04917782,0.047338073,0.055503919,0.070558153,0.034993872,0.0416312,0.059993872,0.09142764,0.071712408
60,20,140,0.056971497,0.063065017,0.049591455,0.047738916,0.055888624,0.0709317,0.038118872,0.042275022,0.056868872,0.089362991,0.072097113
65,20,140,0.057849851,0.063943371,0.050469809,0.048566128,0.056715836,0.071731327,0.041243872,0.043153376,0.053743872,0.087379629,0.072924325
70,20,140,0.058912148,0.065005668,0.051532106,0.049723839,0.057873548,0.07287235,0.044368872,0.044215673,0.050618872,0.08557402,0.073198086
75,20,140,0.060283567,0.066377087,0.052903525,0.051116924,0.059266633,0.074222312,0.047493872,0.045587092,0.047493872,0.083809455,0.07107794
80,20,140,0.06188047,0.067990974,0.054517412,0.052721818,0.060871526,0.075716008,0.050618872,0.047200979,0.044368872,0.08204489,0.068990616
85,20,140,0.063662019,0.069755539,0.056281977,0.054554538,0.062704246,0.077535543,0.053743872,0.048965544,0.041243872,0.08040666,0.067013216
90,20,140,0.065679342,0.071772862,0.0582993,0.056607207,0.064756916,0.079536372,0.056868872,0.050982867,0.038118872,0.078901773,0.065218829
95,20,140,0.067667109,0.073837511,0.060363949,0.058694531,0.06684424,0.081502647,0.059993872,0.053047516,0.034993872,0.077530354,0.063424442
100,20,140,0.069979986,0.076138067,0.062664505,0.061026625,0.067535858,0.083767571,0.063118872,0.055348072,0.031868872,0.076158934,0.061824721
105,20,140,0.072292863,0.078492835,0.065019274,0.063358718,0.0671369,0.086113041,0.066243872,0.057687166,0.028819141,0.074877652,0.060328575
110,20,140,0.07460574,0.078747106,0.067549325,0.065794774,0.066827464,0.08843072,0.069368872,0.060000042,0.02576941,0.073761131,0.058851723
115,20,140,0.077152121,0.078468172,0.070102639,0.068346818,0.066518028,0.090852942,0.072493872,0.062553356,0.022766823,0.072882777,0.057660861
120,20,140,0.079705434,0.078320133,0.070945416,0.070943542,0.066208592,0.093384798,0.075618872,0.065106669,0.019764235,0.072004423,0.056541777
125,20,140,0.08226568,0.078219733,0.071350963,0.073584948,0.065953071,0.096012667,0.078743872,0.067659982,0.01682864,0.071130068,0.055547834
130,20,140,0.084961174,0.078126528,0.071786206,0.076326361,0.06569755,0.098640537,0.081868872,0.070480495,0.013975425,0.070594825,0.054832838
135,20,140,0.086909006,0.078026128,0.072284186,0.078939846,0.065609247,0.101268407,0.084993872,0.073148014,0.011267348,0.070285389,0.054126189
140,20,140,0.087552828,0.077948739,0.07280619,0.079760359,0.065520945,0.103979818,0.088118872,0.075943795,0.008838835,0.069975953,0.053762882
145,20,140,0.088196649,0.078026128,0.073341508,0.080573677,0.065609247,0.106689615,0.091243872,0.078739576,0.006987712,0.069672412,0.05352033
150,20,140,0.088840471,0.078126528,0.073948729,0.081403703,0.06569755,0.109485395,0.094368872,0.081535357,0.00625,0.069368872,0.053277779
5,25,140,0.054667285,0.064308275,0.051172347,0.045756083,0.058143843,0.066547412,0.007654655,0.037050697,0.091547412,0.110955901,0.073869816
0,25,140,0.054731249,0.064828432,0.051640316,0.045844386,0.058740983,0.066243872,0.006987712,0.036950297,0.094672412,0.111476058,0.074428757
10,25,140,0.054603321,0.063873033,0.05073036,0.04566778,0.057630515,0.066850953,0.009375,0.037151097,0.088422412,0.109914325,0.0733737
15,25,140,0.054667285,0.063467772,0.050288373,0.045756083,0.057150639,0.067160389,0.011692679,0.037438267,0.085297412,0.107389393,0.072931795
20,25,140,0.054731249,0.063094225,0.04990669,0.045844386,0.0567283,0.067406287,0.014320549,0.037726376,0.082172412,0.104953336,0.072545401
25,25,140,0.05480181,0.062764349,0.0495446,0.045932688,0.056350838,0.067660645,0.01711633,0.038029917,0.079047412,0.102598568,0.072163718
30,25,140,0.05487237,0.062460808,0.049241059,0.046044603,0.056041402,0.06795398,0.02024133,0.038403464,0.075922412,0.100266475,0.071829815
35,25,140,0.055009601,0.062200676,0.048956788,0.046300124,0.055737458,0.0682843,0.02314037,0.038845451,0.072797412,0.097911706,0.071520379
40,25,140,0.055196737,0.061993891,0.048713754,0.046555645,0.055484718,0.068609106,0.026120094,0.039287437,0.069672412,0.095579613,0.07131128
45,25,140,0.055403522,0.061903874,0.048597217,0.046811166,0.055372804,0.068981843,0.029122681,0.039846378,0.066547412,0.093247519,0.071202612
50,25,140,0.055621573,0.061833313,0.048513526,0.047112329,0.055284501,0.06935539,0.032172412,0.040405319,0.063422412,0.091160195,0.071099432
55,25,140,0.055925113,0.062136854,0.048817066,0.047421765,0.055593937,0.069728937,0.035297412,0.041049141,0.060297412,0.089072872,0.071408868
60,25,140,0.05629866,0.062510401,0.049217908,0.047822607,0.055978642,0.070134198,0.038422412,0.041692963,0.057172412,0.087008222,0.071793573
65,25,140,0.057177014,0.063388754,0.050096262,0.048649819,0.056805854,0.070933825,0.041547412,0.042571316,0.054047412,0.084943573,0.072620785
70,25,140,0.058239311,0.064451051,0.051186982,0.049807531,0.057963566,0.072074849,0.044672412,0.043633613,0.050922412,0.083021977,0.07170392
75,25,140,0.05961073,0.065822471,0.052558401,0.051200616,0.05935665,0.073424811,0.047797412,0.045005033,0.047797412,0.081256142,0.069581794
80,25,140,0.061217685,0.067436358,0.054180623,0.052805509,0.060961544,0.074918506,0.050922412,0.04661892,0.044672412,0.079491576,0.06749447
85,25,140,0.062989182,0.069200923,0.055945189,0.054638229,0.062794264,0.076738041,0.054047412,0.048383485,0.041547412,0.077731919,0.065407146
90,25,140,0.065006505,0.071218245,0.057962511,0.056690899,0.064846934,0.07873887,0.057172412,0.050400807,0.038422412,0.076160361,0.063612759
95,25,140,0.067004325,0.073282894,0.06002716,0.058778223,0.066934257,0.080705145,0.060297412,0.052465457,0.035297412,0.074734573,0.061824721
100,25,140,0.069317201,0.075583451,0.062327716,0.061110316,0.067737073,0.08297007,0.063422412,0.054766013,0.032172412,0.073363154,0.060036682
105,25,140,0.071630078,0.077938219,0.064682485,0.06344241,0.067374513,0.085315539,0.066547412,0.057120781,0.029122681,0.072024437,0.058540536
110,25,140,0.073942955,0.077958332,0.067212536,0.065878466,0.067065077,0.087633219,0.069672412,0.059501926,0.026120094,0.070825535,0.057078879
115,25,140,0.076496268,0.0777037,0.06976585,0.068430509,0.066755641,0.09005544,0.072797412,0.062055239,0.02314037,0.069884188,0.055754367
120,25,140,0.079049582,0.077506815,0.07047848,0.071027234,0.066446205,0.092608753,0.075922412,0.064608552,0.02024133,0.069005834,0.054620417
125,25,140,0.081602895,0.077406415,0.070866688,0.07366864,0.066137173,0.095236623,0.079047412,0.067161866,0.01711633,0.06812748,0.053618954
130,25,140,0.084317352,0.077306016,0.071350963,0.076410053,0.065953071,0.097864493,0.082172412,0.069982378,0.014320549,0.067469825,0.052832009
135,25,140,0.086350065,0.077228627,0.071848944,0.079040246,0.065856542,0.100492362,0.085297412,0.072657422,0.011692679,0.067160389,0.052121187
140,25,140,0.086993887,0.077151238,0.07240356,0.079853564,0.065747874,0.103211408,0.088422412,0.075453203,0.009375,0.066850953,0.051771977
145,25,140,0.087637708,0.077228627,0.072945097,0.080674077,0.065856542,0.105921206,0.091547412,0.078248984,0.007654655,0.066547412,0.051502315
150,25,140,0.08828153,0.077306016,0.073552319,0.081487395,0.065953071,0.108716986,0.094672412,0.081044765,0.006987712,0.066243872,0.051259763
5,30,140,0.053988858,0.06384134,0.050830324,0.045867997,0.058233861,0.063422412,0.009375,0.036230184,0.091850953,0.110520658,0.073609684
0,30,140,0.054052822,0.064361496,0.051320916,0.0459563,0.058820718,0.063118872,0.008838835,0.036152795,0.094975953,0.111040815,0.074174399
10,30,140,0.053924893,0.063388758,0.050386657,0.045779695,0.057720533,0.063725953,0.010825318,0.036386626,0.088725953,0.108108716,0.073080364
15,30,140,0.053988858,0.062997329,0.049984833,0.045867997,0.057251038,0.064035389,0.012884705,0.036649963,0.085600953,0.105556673,0.072645835
20,30,140,0.054052822,0.062612017,0.04960315,0.0459563,0.0568287,0.064344825,0.015309311,0.036953503,0.082475953,0.103004629,0.072258231
25,30,140,0.054116786,0.062269994,0.049236898,0.046044603,0.056451238,0.065124893,0.017951758,0.037310798,0.079350953,0.100533919,0.071879447
30,30,140,0.054187347,0.061966454,0.048917361,0.046153271,0.056141802,0.066003247,0.020728905,0.037684345,0.076225953,0.098201825,0.07153648
35,30,140,0.054340348,0.061671357,0.048613821,0.046408792,0.055837858,0.0668816,0.023622705,0.038140111,0.073100953,0.095847057,0.071227044
40,30,140,0.054523901,0.061480563,0.048404318,0.046664313,0.055585118,0.06777908,0.026516504,0.038651745,0.069975953,0.093492289,0.071017945
45,30,140,0.054730685,0.061390546,0.048287781,0.046919834,0.055473203,0.068151817,0.029496228,0.039206361,0.066850953,0.091160195,0.070909277
50,30,140,0.054958788,0.061300158,0.048192874,0.047228866,0.055384901,0.068525364,0.032475953,0.039846378,0.063725953,0.088828102,0.070806097
55,30,140,0.055262328,0.061603699,0.048496414,0.047538302,0.055694337,0.068898911,0.035600953,0.0404902,0.060600953,0.086740778,0.071115533
60,30,140,0.055635875,0.061977246,0.048881119,0.047923007,0.056079042,0.069336696,0.038725953,0.041194846,0.057475953,0.084653454,0.071500238
65,30,140,0.056514229,0.062855599,0.04974158,0.048750219,0.056906254,0.070136323,0.041850953,0.0420732,0.054350953,0.082588805,0.07232745
70,30,140,0.057576526,0.063917896,0.050850193,0.049907931,0.058063966,0.071277347,0.044975953,0.043135497,0.051225953,0.080524156,0.070397814
75,30,140,0.058947945,0.065289316,0.052221612,0.051301015,0.05945705,0.072627309,0.048100953,0.044506916,0.048100953,0.078664325,0.068197754
80,30,140,0.060561832,0.066903203,0.053871187,0.052905909,0.061061944,0.074121004,0.051225953,0.046120803,0.044975953,0.076899759,0.066069735
85,30,140,0.062326398,0.068667768,0.055635753,0.054738629,0.062894664,0.075940539,0.054350953,0.047885368,0.041850953,0.075135194,0.063982411
90,30,140,0.06434372,0.07068509,0.057654809,0.056791299,0.064947333,0.077941368,0.057475953,0.049902691,0.038725953,0.073418948,0.062116613
95,30,140,0.066360503,0.072749739,0.059719458,0.058878622,0.067034657,0.079907644,0.060600953,0.05196734,0.035600953,0.071914061,0.060328575
100,30,140,0.06867338,0.075050296,0.062020015,0.061210716,0.06800465,0.08220166,0.063725953,0.054267896,0.032475953,0.070542641,0.058540536
105,30,140,0.070986256,0.077405064,0.064374783,0.06354281,0.067622967,0.084533397,0.066850953,0.056622665,0.029496228,0.069171222,0.05687584
110,30,140,0.073299133,0.077178263,0.0669031,0.065978866,0.067313531,0.086846274,0.069975953,0.059011333,0.026516504,0.06788994,0.055473787
115,30,140,0.075852446,0.076939229,0.069458148,0.068530909,0.067004095,0.089287031,0.073100953,0.061564647,0.023622705,0.0668816,0.054149275
120,30,140,0.07840576,0.076726747,0.070011544,0.071127634,0.066694659,0.091840344,0.076225953,0.06411796,0.020728905,0.066003247,0.052921074
125,30,140,0.080959073,0.076585903,0.07047848,0.07376904,0.066446205,0.094468214,0.079350953,0.066671273,0.017951758,0.065124893,0.051906678
130,30,140,0.083735293,0.076508514,0.070945416,0.076510452,0.066208592,0.097096084,0.082475953,0.069491786,0.015309311,0.064344825,0.051012474
135,30,140,0.085791124,0.076431125,0.071452534,0.079133451,0.0661249,0.099723953,0.085600953,0.072275739,0.012884705,0.064035389,0.050356621
140,30,140,0.086434946,0.076353736,0.07200715,0.079953964,0.066041209,0.102439061,0.088725953,0.07507152,0.010825318,0.063725953,0.050007412
145,30,140,0.087078767,0.076431125,0.072561766,0.080767282,0.0661249,0.105148858,0.091850953,0.077867301,0.009375,0.063422412,0.049736479
150,30,140,0.087783414,0.076508514,0.073201635,0.081587795,0.066208592,0.107944639,0.094975953,0.080663081,0.008838835,0.063118872,0.049427043
5,35,140,0.05331043,0.063374404,0.050526784,0.046094926,0.058334261,0.060297412,0.011692679,0.035483044,0.092160389,0.108937237,0.073355326
0,35,140,0.053374395,0.063894561,0.051017376,0.046196943,0.058921118,0.059993872,0.011267348,0.035374689,0.095285389,0.110644405,0.073937385
10,35,140,0.053246466,0.062921822,0.050083117,0.045992909,0.057820932,0.060600953,0.012884705,0.035622154,0.089035389,0.10634415,0.072826006
15,35,140,0.05331043,0.062530394,0.049696724,0.046094926,0.057351438,0.060910389,0.014657549,0.035925695,0.085910389,0.103790837,0.072391477
20,35,140,0.053374395,0.062145081,0.049315041,0.046196943,0.0569291,0.061295094,0.01682864,0.036245095,0.082785389,0.10119902,0.071997738
25,35,140,0.053438359,0.061803058,0.048933358,0.046300124,0.056551638,0.062122306,0.019263794,0.036618642,0.079660389,0.098646977,0.071625089
